seed,steps,raw_return,cost_return,n_actions,solved
500000,168,-6.100553708243098,-120.10055370824324,114,1
500001,372,208.31128233020917,28.31128233020908,180,1
500002,187,14.692800168454951,-88.3071998315452,103,1
500003,314,225.71990778020333,45.71990778020305,180,1
500004,193,238.19990201530865,146.19990201530857,92,1
500005,325,235.67374786452262,34.67374786452244,201,1
500006,300,266.11982558685855,112.11982558685818,154,1
500007,382,238.29651627595698,21.29651627595686,217,1
500008,292,250.28698039725197,118.28698039725174,132,1
500009,535,211.54342801508147,-83.45657198491912,295,1
500010,294,217.23489157603223,35.23489157603197,182,1
500011,313,236.0055370634773,118.00553706347706,118,1
500012,305,253.11683682517247,107.11683682517258,146,1
500013,235,300.75448591585075,202.75448591585052,98,1
500014,366,258.8834343739661,67.88343437396621,191,1
500015,371,282.3793264121049,55.37932641210455,227,1
500016,287,244.10707103215273,112.10707103215265,132,1
500017,425,237.00641271522784,-9.993587284772175,247,1
500018,702,203.81176866239377,-185.18823133760674,389,1
500019,335,254.46642119276683,60.46642119276635,194,1
500020,425,228.41459947054088,25.414599470540807,203,1
500021,165,29.192211932573002,-83.80778806742725,113,1
500022,383,246.02948268183593,97.02948268183576,149,1
500023,382,259.4505808279048,96.4505808279045,163,1
500024,284,244.36928430182405,106.36928430182374,138,1
500025,293,239.95532919412193,100.9553291941218,139,1
500026,276,244.4777982535083,110.47779825350801,134,1
500027,240,258.6979507111573,153.69795071115706,105,1
500028,409,255.00835266810418,86.0083526681038,169,1
500029,294,221.75063988583756,74.75063988583747,147,1
500030,220,238.04926157520325,143.0492615752032,95,1
500031,445,239.29195199326833,16.29195199326844,223,1
500032,530,237.12834670114478,-45.871653298855165,283,1
500033,1000,152.5011099772473,-375.49889002275324,528,0
500034,352,253.5725175895039,52.57251758950374,201,1
500035,262,263.9528260641654,148.95282606416555,115,1
500036,354,230.8911645055199,43.89116450551995,187,1
500037,474,264.64223711906675,1.6422371190665785,263,1
500038,482,232.24647313939562,4.2464731393956185,228,1
500039,432,227.60843409609797,-18.391565903902233,246,1
500040,331,280.752508343939,121.75250834393874,159,1
500041,283,272.0973552116379,142.09735521163782,130,1
500042,523,231.92721855389703,-58.07278144610308,290,1
500043,1000,83.26455622430242,-409.7354437756967,493,0
500044,461,249.19661422575678,21.196614225756434,228,1
500045,282,253.50697852909278,126.50697852909276,127,1
500046,295,277.13034090385895,146.13034090385906,131,1
500047,433,201.23988432229783,-38.76011567770229,240,1
500048,267,262.0952471054326,144.09524710543272,118,1
500049,282,241.96751355527743,81.96751355527742,160,1
500050,295,264.60135388066794,115.6013538806676,149,1
500051,485,269.70511109830284,-16.294888901697618,286,1
500052,326,286.0479109315292,166.04791093152886,120,1
500053,364,270.0594531540759,75.05945315407575,195,1
500054,351,260.8527854486724,77.85278544867205,183,1
500055,178,244.63078447238755,171.63078447238752,73,1
500056,474,230.0923134969484,-9.907686503051494,240,1
500057,176,35.57637455380208,-74.42362544619813,110,1
500058,351,-14.566774571401922,-245.56677457140205,231,1
500059,552,219.17054091354606,-90.82945908645414,310,1
500060,1000,97.06666994875864,-359.93333005124146,457,0
500061,227,276.365436444412,164.36543644441196,112,1
500062,507,238.6693900846667,-63.330609915333866,302,1
500063,476,237.05202583477123,-87.94797416522883,325,1
500064,419,225.3750749652795,21.37507496527948,204,1
500065,712,222.63508770586162,-173.36491229413878,396,1
500066,535,233.7638707596757,-84.23612924032474,318,1
500067,267,280.810221782979,168.81022178297877,112,1
500068,275,270.58153097032357,144.5815309703234,126,1
500069,385,230.17270193279913,36.17270193279892,194,1
500070,293,265.92062351969753,130.92062351969753,135,1
500071,253,248.8580256165818,137.8580256165817,111,1
500072,331,257.1431923662451,90.14319236624505,167,1
500073,596,232.29720468774406,-127.7027953122564,360,1
500074,632,219.42786907460248,-139.57213092539826,359,1
500075,270,290.7132305363051,172.71323053630488,118,1
500076,202,22.41424286023104,-112.5857571397692,135,1
500077,268,269.09601305266006,129.09601305265988,140,1
500078,174,3.8764114706475112,-99.12358852935257,103,1
500079,252,248.2236759201065,123.22367592010619,125,1
500080,487,183.58977819496752,-174.41022180503222,358,1
500081,280,284.32891629066035,151.32891629066032,133,1
500082,576,191.7528286928754,-112.24717130712489,304,1
500083,506,212.07012886911653,-72.92987113088392,285,1
500084,498,249.35358749866012,2.3535874986595076,247,1
500085,212,270.66627252970517,156.66627252970522,114,1
500086,626,214.10157077854274,-121.89842922145812,336,1
500087,383,254.72384858585895,36.72384858585886,218,1
500088,552,233.695545498884,-66.30445450111645,300,1
500089,271,248.20065478488542,126.20065478488527,122,1
500090,307,215.3518289455866,62.35182894558659,153,1
500091,294,289.33759731782965,162.33759731782933,127,1
500092,277,287.73435973974165,168.73435973974142,119,1
500093,411,234.90100343038912,3.90100343038894,231,1
500094,386,213.04538505351798,-4.95461494648228,218,1
500095,268,264.12994609981786,144.1299460998179,120,1
500096,460,196.6756974687372,-107.32430253126282,304,1
500097,373,270.66267549349766,74.66267549349743,196,1
500098,407,260.1868297403971,7.186829740396917,253,1
500099,488,187.8528520058944,-63.14714799410601,251,1
