env_id,gym_env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,3,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3209.6,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,4,98ebed2de231,-1.5837777777777517,4.177777777777778,576.1555555555556,0.0,1000.0,45,2523.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,5,98ebed2de231,-1.7611111111110813,3.311111111111111,507.22222222222223,0.0,1000.0,45,2620.1,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,6,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3131.1,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,7,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3088.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.01,8,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3033.2,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.01/seed8_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,0,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3313.3,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,1,98ebed2de231,-0.6573333333333331,0.6,62.86666666666667,0.0,1000.0,45,3016.3,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,2,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3207.6,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,3,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3205.8,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,4,98ebed2de231,-0.004888888888888893,0.022222222222222223,1.3555555555555556,0.0,1000.0,45,2712.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,5,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,2749.4,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,6,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3129.1,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.02,7,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3160.8,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.02/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,0,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3330.3,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,1,98ebed2de231,-0.12533333333333344,0.08888888888888889,5.355555555555555,0.0,1000.0,45,3089.8,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,2,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3230.3,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,3,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3191.5,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,4,98ebed2de231,-0.03911111111111112,0.0,0.9777777777777777,0.0,1000.0,45,3054.5,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,5,98ebed2de231,-0.04266666666666669,0.022222222222222223,1.6222222222222222,0.0,1000.0,45,3049.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,6,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3135.0,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.04,7,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3173.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.04/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,0,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3295.6,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,1,98ebed2de231,-0.013333333333333332,0.0,0.2222222222222222,0.0,1000.0,45,3171.8,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,2,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3267.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,3,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3198.6,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,4,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,2922.5,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,5,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3094.3,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,6,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3107.0,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,dqn,0.06,7,98ebed2de231,0.0,0.0,0.0,0.0,1000.0,45,3175.9,300000,results/raw/MinAtar_Freeway-v1/dqn/lam0.06/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,0,71bd1602e34f,14.533333333333333,14.533333333333333,402.4222222222222,0.0,1000.0,45,2594.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,1,71bd1602e34f,12.777777777777779,12.777777777777779,403.4222222222222,0.0,1000.0,45,2666.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,2,71bd1602e34f,11.777777777777779,11.777777777777779,513.5111111111111,0.0,1000.0,45,2490.2,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,3,71bd1602e34f,15.133333333333333,15.133333333333333,375.68888888888887,0.0,1000.0,45,2491.5,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,4,71bd1602e34f,14.822222222222223,14.822222222222223,387.26666666666665,0.0,1000.0,45,2587.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,5,71bd1602e34f,15.977777777777778,15.977777777777778,487.1777777777778,0.0,1000.0,45,2535.2,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,6,71bd1602e34f,14.933333333333334,14.933333333333334,517.5333333333333,0.0,1000.0,45,2513.2,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.0,7,71bd1602e34f,12.555555555555555,12.555555555555555,609.0888888888888,0.0,1000.0,45,2517.8,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.0/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,0,71bd1602e34f,12.266888888888795,14.6,466.6222222222222,0.0,1000.0,45,2584.4,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,1,71bd1602e34f,12.853111111111053,14.555555555555555,340.4888888888889,0.0,1000.0,45,2651.4,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,2,71bd1602e34f,12.051777777777732,13.8,349.64444444444445,0.0,1000.0,45,2493.6,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,3,71bd1602e34f,9.062888888888851,11.133333333333333,414.0888888888889,0.0,1000.0,45,2515.8,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,4,71bd1602e34f,11.877444444444368,14.066666666666666,437.84444444444443,0.0,1000.0,45,2478.6,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,5,71bd1602e34f,15.406999999999906,17.511111111111113,420.8222222222222,0.0,1000.0,45,2834.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,6,71bd1602e34f,14.358222222222164,16.244444444444444,377.24444444444447,0.0,1000.0,45,2427.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.005,7,71bd1602e34f,15.340555555555486,17.044444444444444,340.77777777777777,0.0,1000.0,45,2399.6,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.005/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,0,71bd1602e34f,11.917333333333366,15.266666666666667,334.93333333333334,0.0,1000.0,45,2573.1,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,1,71bd1602e34f,9.765777777777803,12.422222222222222,265.64444444444445,0.0,1000.0,45,2571.4,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,2,71bd1602e34f,9.830444444444497,13.266666666666667,343.6222222222222,0.0,1000.0,45,2504.4,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,3,71bd1602e34f,8.560222222222263,11.577777777777778,301.75555555555553,0.0,1000.0,45,2543.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,4,71bd1602e34f,12.526000000000042,15.955555555555556,342.9555555555556,0.0,1000.0,45,2502.0,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,5,71bd1602e34f,12.995111111111159,16.6,360.4888888888889,0.0,1000.0,45,2594.1,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,6,71bd1602e34f,8.422888888888938,11.977777777777778,355.4888888888889,0.0,1000.0,45,2502.7,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.01,7,71bd1602e34f,12.423555555555605,15.777777777777779,335.4222222222222,0.0,1000.0,45,2479.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.01/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,0,71bd1602e34f,10.077777777777847,16.22222222222222,307.22222222222223,0.0,1000.0,45,2490.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,1,71bd1602e34f,7.148444444444494,12.6,272.5777777777778,0.0,1000.0,45,2602.4,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,2,71bd1602e34f,7.462222222222286,13.8,316.8888888888889,0.0,1000.0,45,2451.7,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,3,71bd1602e34f,4.572888888888928,11.4,341.35555555555555,0.0,1000.0,45,2480.1,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,4,71bd1602e34f,6.258666666666708,10.844444444444445,229.2888888888889,0.0,1000.0,45,2497.2,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,5,71bd1602e34f,10.776000000000074,17.133333333333333,317.8666666666667,0.0,1000.0,45,2630.7,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,6,71bd1602e34f,10.551555555555623,16.066666666666666,275.75555555555553,0.0,1000.0,45,2729.6,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.02,7,71bd1602e34f,7.716888888888952,15.244444444444444,376.3777777777778,0.0,1000.0,45,2525.8,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.02/seed7_final.csv
