env_id,gym_env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
MountainCar-v0,MountainCar-v0,dqn,0.0,0,b77904fc190a,-136.05333333333334,-136.05333333333334,126.77333333333333,0.8533333333333334,136.05333333333334,150,903.5,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,1,b77904fc190a,-136.42666666666668,-136.42666666666668,132.38666666666666,0.86,136.42666666666668,150,1006.3,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,2,b77904fc190a,-171.29333333333332,-171.29333333333332,144.2,0.49333333333333335,171.29333333333332,150,928.0,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,3,b77904fc190a,-140.98666666666668,-140.98666666666668,124.22,0.6533333333333333,140.98666666666668,150,910.6,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,4,b77904fc190a,-161.72,-161.72,145.74666666666667,0.76,161.72,150,918.6,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,5,b77904fc190a,-135.64,-135.64,120.3,0.84,135.64,150,909.4,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,6,b77904fc190a,-166.74,-166.74,164.28,0.68,166.74,150,917.7,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,7,b77904fc190a,-200.0,-200.0,133.33333333333334,0.0,200.0,150,928.0,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,8,b77904fc190a,-185.31333333333333,-185.31333333333333,174.34666666666666,0.31333333333333335,185.31333333333333,150,908.5,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0,9,b77904fc190a,-190.01333333333332,-190.01333333333332,182.78666666666666,0.2866666666666667,190.01333333333332,150,908.7,300000,results/raw/MountainCar-v0/dqn/lam0.0/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.001,0,b77904fc190a,-200.13352000000035,-200.0,133.52,0.0,200.0,150,1032.1,300000,results/raw/MountainCar-v0/dqn/lam0.001/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.001,1,b77904fc190a,-125.18897333333356,-125.07333333333334,115.64,1.0,125.07333333333334,150,1013.8,300000,results/raw/MountainCar-v0/dqn/lam0.001/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.001,2,b77904fc190a,-123.55557333333354,-123.43333333333334,122.24,0.9933333333333333,123.43333333333334,150,978.8,300000,results/raw/MountainCar-v0/dqn/lam0.001/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.001,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1005.5,300000,results/raw/MountainCar-v0/dqn/lam0.001/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.001,4,b77904fc190a,-167.76813333333368,-167.62,148.13333333333333,0.47333333333333333,167.62,150,1022.6,300000,results/raw/MountainCar-v0/dqn/lam0.001/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.002,0,b77904fc190a,-155.9660000000001,-155.68,143.0,0.68,155.68,150,1012.4,300000,results/raw/MountainCar-v0/dqn/lam0.002/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.002,1,b77904fc190a,-121.6801466666666,-121.44,120.07333333333334,0.9733333333333334,121.44,150,999.0,300000,results/raw/MountainCar-v0/dqn/lam0.002/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.002,2,b77904fc190a,-139.29752,-139.02666666666667,135.42666666666668,0.88,139.02666666666667,150,1015.0,300000,results/raw/MountainCar-v0/dqn/lam0.002/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.002,3,b77904fc190a,-200.266666666667,-200.0,133.33333333333334,0.0,200.0,150,1024.5,300000,results/raw/MountainCar-v0/dqn/lam0.002/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.002,4,b77904fc190a,-121.25009333333321,-121.02,115.04666666666667,0.9933333333333333,121.02,150,1033.0,300000,results/raw/MountainCar-v0/dqn/lam0.002/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.003,0,b77904fc190a,-161.54829999999944,-161.08,156.1,0.5333333333333333,161.08,150,1014.2,300000,results/raw/MountainCar-v0/dqn/lam0.003/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.003,1,b77904fc190a,-139.24727999999965,-138.84,135.76,0.7333333333333333,138.84,150,990.2,300000,results/raw/MountainCar-v0/dqn/lam0.003/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.003,2,b77904fc190a,-181.7754866666663,-181.46666666666667,102.94,0.34,181.46666666666667,150,1004.6,300000,results/raw/MountainCar-v0/dqn/lam0.003/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.003,3,b77904fc190a,-200.19999999999965,-200.0,66.66666666666667,0.0,200.0,150,998.3,300000,results/raw/MountainCar-v0/dqn/lam0.003/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.003,4,b77904fc190a,-200.19999999999965,-200.0,66.66666666666667,0.0,200.0,150,1009.5,300000,results/raw/MountainCar-v0/dqn/lam0.003/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.005,0,b77904fc190a,-170.35706666666627,-169.52666666666667,166.08,0.3933333333333333,169.52666666666667,150,1031.0,300000,results/raw/MountainCar-v0/dqn/lam0.005/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.005,1,b77904fc190a,-130.19076666666646,-129.56,126.15333333333334,0.9466666666666667,129.56,150,997.3,300000,results/raw/MountainCar-v0/dqn/lam0.005/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.005,2,b77904fc190a,-200.33333333333314,-200.0,66.66666666666667,0.0,200.0,150,989.5,300000,results/raw/MountainCar-v0/dqn/lam0.005/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.005,3,b77904fc190a,-200.64039999999966,-200.0,128.08,0.0,200.0,150,1006.4,300000,results/raw/MountainCar-v0/dqn/lam0.005/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.005,4,b77904fc190a,-128.83239999999975,-128.21333333333334,123.81333333333333,0.98,128.21333333333334,150,1023.7,300000,results/raw/MountainCar-v0/dqn/lam0.005/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0075,0,b77904fc190a,-201.42249999999913,-200.0,189.66666666666666,0.0,200.0,150,1035.6,300000,results/raw/MountainCar-v0/dqn/lam0.0075/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0075,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1024.6,300000,results/raw/MountainCar-v0/dqn/lam0.0075/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0075,2,b77904fc190a,-198.5655999999997,-198.08,64.74666666666667,0.16666666666666666,198.08,150,975.6,300000,results/raw/MountainCar-v0/dqn/lam0.0075/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0075,3,b77904fc190a,-200.99999999999943,-200.0,133.33333333333334,0.0,200.0,150,1030.2,300000,results/raw/MountainCar-v0/dqn/lam0.0075/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.0075,4,b77904fc190a,-184.24904999999956,-183.38,115.87333333333333,0.24666666666666667,183.38,150,1018.7,300000,results/raw/MountainCar-v0/dqn/lam0.0075/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,0,b77904fc190a,-184.94446666666636,-183.11333333333334,183.11333333333334,0.20666666666666667,183.11333333333334,150,908.0,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1044.6,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,927.6,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.6,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,909.5,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,907.7,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,6,b77904fc190a,-200.7895999999998,-200.0,78.96,0.0,200.0,150,932.7,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,7,b77904fc190a,-179.79459999999983,-178.57333333333332,122.12666666666667,0.32,178.57333333333332,150,909.4,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,8,b77904fc190a,-127.33833333333342,-126.12,121.83333333333333,0.9933333333333333,126.12,150,898.0,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.01,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,913.1,300000,results/raw/MountainCar-v0/dqn/lam0.01/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,919.7,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,1,b77904fc190a,-201.15653333333353,-199.82666666666665,66.49333333333334,0.03333333333333333,199.82666666666665,150,1039.7,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,941.8,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,3,b77904fc190a,-201.2806666666669,-200.0,64.03333333333333,0.0,200.0,150,919.0,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,930.3,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,929.8,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,6,b77904fc190a,-201.3333333333335,-200.0,66.66666666666667,0.0,200.0,150,918.2,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,906.6,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.3,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.02,9,b77904fc190a,-202.66666666666706,-200.0,133.33333333333334,0.0,200.0,150,908.9,300000,results/raw/MountainCar-v0/dqn/lam0.02/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,922.7,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1037.5,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,908.6,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,907.1,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,930.2,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,935.3,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,6,b77904fc190a,-202.00000000000009,-200.0,66.66666666666667,0.0,200.0,150,917.6,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,914.3,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,906.1,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.03,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,893.2,300000,results/raw/MountainCar-v0/dqn/lam0.03/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,903.0,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1006.0,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,925.0,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,940.9,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,918.0,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,928.9,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,6,b77904fc190a,-203.33333333333354,-200.0,66.66666666666667,0.0,200.0,150,924.3,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.8,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,910.7,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.05,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,922.3,300000,results/raw/MountainCar-v0/dqn/lam0.05/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,906.1,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1012.3,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,930.1,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,937.1,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,912.8,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,919.3,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,6,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,919.1,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,906.1,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.4,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.1,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.4,300000,results/raw/MountainCar-v0/dqn/lam0.1/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,907.5,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1016.7,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,973.9,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,924.1,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,914.7,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,933.1,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,6,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,912.8,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,923.2,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,909.4,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.2,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,922.0,300000,results/raw/MountainCar-v0/dqn/lam0.2/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,901.0,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1019.0,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,929.9,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,926.2,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,919.8,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.2,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,6,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,916.7,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,904.0,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,912.8,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.35,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,921.6,300000,results/raw/MountainCar-v0/dqn/lam0.35/seed9_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,0,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,890.2,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed0_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,1,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,1020.1,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed1_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,2,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,931.3,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed2_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,3,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,927.9,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed3_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,4,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,915.9,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed4_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,5,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,926.7,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed5_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,6,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,924.5,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed6_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,7,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,924.2,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed7_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,8,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,906.0,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed8_final.csv
MountainCar-v0,MountainCar-v0,dqn,0.66,9,b77904fc190a,-200.0,-200.0,0.0,0.0,200.0,150,933.3,300000,results/raw/MountainCar-v0/dqn/lam0.66/seed9_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,0,924b68cf9f5e,-171.54666666666665,-171.54666666666665,144.2,0.43333333333333335,171.54666666666665,150,926.8,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed0_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,1,924b68cf9f5e,-126.4,-126.4,125.23333333333333,1.0,126.4,150,958.0,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed1_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,2,924b68cf9f5e,-196.33333333333334,-196.33333333333334,140.6,0.15333333333333332,196.33333333333334,150,923.1,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed2_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,3,924b68cf9f5e,-102.86,-102.86,100.33333333333333,1.0,102.86,150,917.2,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed3_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,4,924b68cf9f5e,-136.57333333333332,-136.57333333333332,134.85333333333332,0.8,136.57333333333332,150,922.5,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed4_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,5,924b68cf9f5e,-125.0,-125.0,124.27333333333333,0.9866666666666667,125.0,150,920.9,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed5_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,6,924b68cf9f5e,-116.81333333333333,-116.81333333333333,116.06,1.0,116.81333333333333,150,912.8,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed6_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,7,924b68cf9f5e,-111.48666666666666,-111.48666666666666,110.44666666666667,1.0,111.48666666666666,150,915.9,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed7_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,8,924b68cf9f5e,-136.49333333333334,-136.49333333333334,129.91333333333333,0.9466666666666667,136.49333333333334,150,922.8,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed8_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.0,9,924b68cf9f5e,-125.90666666666667,-125.90666666666667,120.93333333333334,0.9,125.90666666666667,150,914.7,300000,results/raw/MountainCar-v0/lazy/lam0.0/seed9_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.001,0,924b68cf9f5e,-163.26977333333372,-163.10666666666665,163.10666666666665,0.5466666666666666,163.10666666666665,150,1013.9,300000,results/raw/MountainCar-v0/lazy/lam0.001/seed0_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.001,1,924b68cf9f5e,-200.18537333333384,-200.0,185.37333333333333,0.0,200.0,150,1011.3,300000,results/raw/MountainCar-v0/lazy/lam0.001/seed1_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.001,2,924b68cf9f5e,-173.9493466666671,-173.78,169.34666666666666,0.3333333333333333,173.78,150,985.7,300000,results/raw/MountainCar-v0/lazy/lam0.001/seed2_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.001,3,924b68cf9f5e,-116.49613333333352,-116.38,116.13333333333334,1.0,116.38,150,999.8,300000,results/raw/MountainCar-v0/lazy/lam0.001/seed3_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.001,4,924b68cf9f5e,-200.06666666666686,-200.0,66.66666666666667,0.0,200.0,150,1022.4,300000,results/raw/MountainCar-v0/lazy/lam0.001/seed4_final.csv
MountainCar-v0,MountainCar-v0,lazy,0.002,0,924b68cf9f5e,-173.16590666666676,-172.95333333333335,106.28666666666666,0.3333333333333333,172.95333333333335,150,1013.0,300000,results/raw/MountainCar-v0/lazy/lam0.002/seed0_final.csv
