seed,steps,raw_return,cost_return,n_actions,solved
500000,224,295.4134399064832,257.0134399064831,128,1
500001,276,246.156942383446,209.5569423834457,122,1
500002,243,305.2049012765489,270.10490127654907,117,1
500003,188,31.773440657095648,-6.026559342904449,126,1
500004,259,225.07720043540695,187.27720043540683,126,1
500005,299,255.81760084094574,215.01760084094542,136,1
500006,296,280.98625564728405,230.58625564728368,168,1
500007,269,258.4270971543971,217.6270971543966,136,1
500008,257,283.698657368521,244.6986573685211,130,1
500009,240,261.2135950650455,220.11359506504533,137,1
500010,192,-14.90553632612658,-51.205536326126854,121,1
500011,254,245.55854580302554,203.25854580302536,141,1
500012,281,248.18418997712334,210.98418997712315,124,1
500013,222,293.71643694825025,244.81643694825001,163,1
500014,230,262.7179827902504,227.61798279025058,117,1
500015,226,293.77724164853464,252.97724164853472,136,1
500016,287,248.63398927726408,213.5339892772638,117,1
500017,191,51.845256143986234,12.245256143986197,132,1
500018,218,288.14286595484236,252.14286595484228,120,1
500019,244,273.0263795993666,235.5263795993665,125,1
500020,303,269.89478037895816,227.89478037895796,140,1
500021,217,307.70472798125826,267.8047279812584,133,1
500022,231,263.71535528007934,227.41535528007944,121,1
500023,274,290.2237743401039,245.82377434010368,148,1
500024,256,267.81181916019386,232.71181916019376,117,1
500025,1000,109.10923129720823,9.209231297208014,333,0
500026,315,201.58199681538215,134.6819968153821,223,1
500027,248,220.0477052385864,184.0477052385862,120,1
500028,352,212.67984609927262,134.67984609927254,260,1
500029,242,220.14555289446247,185.64555289446224,115,1
500030,244,228.96973672688182,192.6697367268817,121,1
500031,234,275.79485813194924,241.29485813194938,115,1
500032,307,297.31914600880225,239.71914600880183,192,1
500033,195,-2.3750666843963018,-38.37506668439648,120,1
500034,255,274.3631559217234,238.36315592172332,120,1
500035,273,18.172887065672214,-18.727112934328133,123,1
500036,292,214.05258975207903,168.45258975207898,152,1
500037,265,286.7329586074854,235.1329586074849,172,1
500038,267,263.7777534865503,223.27775348654998,135,1
500039,262,277.65157748398326,243.4515774839832,114,1
500040,227,-9.894329993611407,-50.39432999361166,135,1
500041,330,231.57573571445232,191.07573571445232,135,1
500042,222,285.5108623231928,249.2108623231927,121,1
500043,261,257.12307508156755,222.02307508156733,117,1
500044,266,284.6971485908648,232.7971485908645,173,1
500045,245,260.43932611933405,222.63932611933396,126,1
500046,249,274.1527395805489,239.35273958054907,116,1
500047,271,236.80290617706112,203.20290617706092,112,1
500048,323,224.01529075782543,170.91529075782512,177,1
500049,245,228.45318458909296,190.35318458909273,127,1
500050,301,266.06151194682866,217.1615119468284,163,1
500051,252,12.381381611629308,-35.01861838837098,158,1
500052,240,310.10746122302953,271.70746122302967,128,1
500053,270,274.93313822618495,220.33313822618462,182,1
500054,301,272.03938376740643,232.7393837674064,131,1
500055,1000,102.86280049705539,29.06280049705542,246,0
500056,289,269.1932074986321,234.69320749863218,115,1
500057,252,285.6246131767259,241.22461317672597,148,1
500058,241,266.4181732280555,231.9181732280555,115,1
500059,313,267.7443847343511,226.04438473435067,139,1
500060,1000,90.47918462004806,-62.82081537995232,511,0
500061,231,272.2639465452406,231.76394654524046,135,1
500062,265,283.839040962903,246.039040962903,126,1
500063,1000,131.92745785560828,71.92745785560807,200,0
500064,266,264.66521296149017,221.46521296149012,144,1
500065,244,45.11413243961209,-4.085867560388138,164,1
500066,242,294.44014342847015,257.54014342846995,123,1
500067,272,275.66662309283197,235.166623092832,135,1
500068,215,52.971622004077204,16.67162200407728,121,1
500069,230,254.1152509236547,215.4152509236546,129,1
500070,262,258.2616821407846,211.4616821407841,156,1
500071,276,252.78859352937613,214.08859352937617,129,1
500072,217,13.615633887265588,-26.584366112734685,134,1
500073,256,292.5503890914397,253.55038909143954,130,1
500074,245,278.6721777406094,239.07217774060925,132,1
500075,258,295.7994991167839,249.59949911678382,154,1
500076,312,192.39189416049285,120.3918941604928,240,1
500077,177,57.61796102274394,19.81796102274386,126,1
500078,281,304.86081605614964,261.0608160561496,146,1
500079,280,203.88597566424934,151.0859756642491,176,1
500080,200,26.443167537107357,-17.056832462892856,145,1
500081,272,280.8166519149443,241.21665191494446,132,1
500082,282,247.86358905030315,208.8635890503029,130,1
500083,227,259.06617346956546,222.76617346956562,121,1
500084,354,233.12116723633525,178.52116723633526,182,1
500085,242,248.85687346115546,210.7568734611555,127,1
500086,211,296.7122580481056,260.7122580481057,120,1
500087,263,289.0699305342364,250.66993053423627,128,1
500088,266,275.6403393943669,234.54033939436692,137,1
500089,203,3.3630940611727738,-31.43690593882755,116,1
500090,274,234.1654474668996,197.8654474668994,121,1
500091,241,296.7187513005954,258.01875130059534,129,1
500092,248,297.82926590046253,250.42926590046238,158,1
500093,280,269.9984873920287,233.09848739202863,123,1
500094,292,288.3111337090287,234.01113370902843,181,1
500095,207,1.728218760106003,-33.371781239894275,117,1
500096,232,31.704085764732753,-11.795914235267531,145,1
500097,408,225.94835748810385,158.74835748810324,224,1
500098,246,289.23604585463727,252.03604585463728,124,1
500099,248,237.70407652272525,203.50407652272503,114,1
