seed,steps,raw_return,cost_return,n_actions,solved
501000,440,277.26719715794474,277.26719715794474,330,1
501001,1000,126.25931116762142,126.25931116762142,717,0
501002,1000,63.36028007328731,63.36028007328731,549,0
501003,354,154.9562938854423,154.9562938854423,296,1
501004,288,218.62007770288966,218.62007770288966,242,1
501005,1000,121.16916290551103,121.16916290551103,609,0
501006,1000,150.19573159224836,150.19573159224836,655,0
501007,257,270.55989166127546,270.55989166127546,228,1
501008,330,196.12412782676458,196.12412782676458,277,1
501009,669,257.24907796972707,257.24907796972707,305,1
501010,1000,14.897148186917024,14.897148186917024,493,0
501011,271,276.4830049972004,276.4830049972004,237,1
501012,1000,111.30959320231585,111.30959320231585,620,0
501013,1000,131.19751189164072,131.19751189164072,642,0
501014,318,185.73467121535006,185.73467121535006,252,1
501015,334,222.31667565471656,222.31667565471656,271,1
501016,1000,141.58434744386682,141.58434744386682,621,0
501017,1000,136.7952434913708,136.7952434913708,661,0
501018,1000,154.62620948693092,154.62620948693092,654,0
501019,312,203.56005385651412,203.56005385651412,265,1
501020,1000,95.62233113103463,95.62233113103463,559,0
501021,1000,159.95519473075004,159.95519473075004,648,0
501022,940,265.5052826452019,265.5052826452019,607,1
501023,1000,-13.067731028420232,-13.067731028420232,608,0
501024,1000,121.99491738520447,121.99491738520447,422,0
501025,1000,130.41195172672022,130.41195172672022,638,0
501026,1000,170.7500871499333,170.7500871499333,654,0
501027,1000,120.7659141812244,120.7659141812244,734,0
501028,1000,154.9963596650663,154.9963596650663,618,0
501029,1000,120.29049851161378,120.29049851161378,613,0
501030,352,196.56313630746797,196.56313630746797,280,1
501031,1000,89.79812365732367,89.79812365732367,825,0
501032,1000,148.46337047133437,148.46337047133437,636,0
501033,1000,87.20446486483016,87.20446486483016,689,0
501034,1000,112.6674738026286,112.6674738026286,618,0
501035,1000,146.8924968671068,146.8924968671068,644,0
501036,1000,123.21653358197091,123.21653358197091,564,0
501037,623,244.28812613498175,244.28812613498175,414,1
501038,816,215.78368774914313,215.78368774914313,402,1
501039,1000,93.46074053183222,93.46074053183222,588,0
501040,1000,99.65604793593012,99.65604793593012,357,0
501041,1000,129.13585027902857,129.13585027902857,730,0
501042,352,-379.28088233113357,-379.28088233113357,230,1
501043,1000,166.74242133009852,166.74242133009852,603,0
501044,1000,114.30284890318295,114.30284890318295,624,0
501045,533,225.618009415935,225.618009415935,373,1
501046,1000,141.32331083404776,141.32331083404776,603,0
501047,1000,132.3803722431564,132.3803722431564,607,0
501048,1000,93.75915821290862,93.75915821290862,667,0
501049,1000,149.12018570286315,149.12018570286315,669,0
501050,909,220.10235020132444,220.10235020132444,599,1
501051,1000,184.74779835977637,184.74779835977637,453,0
501052,334,247.34635245344097,247.34635245344097,280,1
501053,360,232.27313080271352,232.27313080271352,288,1
501054,629,223.74727730398968,223.74727730398968,534,1
501055,1000,137.5874624777877,137.5874624777877,639,0
501056,964,251.3584661249654,251.3584661249654,604,1
501057,1000,129.0465970036219,129.0465970036219,669,0
501058,1000,150.65942732253444,150.65942732253444,660,0
501059,1000,126.75495747885103,126.75495747885103,470,0
501060,1000,152.7380224509292,152.7380224509292,730,0
501061,1000,80.92392282591696,80.92392282591696,635,0
501062,1000,124.33931145803518,124.33931145803518,961,0
501063,277,230.58311783005664,230.58311783005664,242,1
501064,1000,121.53982215664237,121.53982215664237,610,0
501065,1000,123.87300894509093,123.87300894509093,685,0
501066,1000,88.60394561691376,88.60394561691376,727,0
501067,376,-432.8051031450391,-432.8051031450391,265,1
501068,1000,140.0189517092069,140.0189517092069,647,0
501069,275,263.74752563088026,263.74752563088026,246,1
501070,804,256.75224265384276,256.75224265384276,529,1
501071,1000,118.9549285238172,118.9549285238172,636,0
501072,395,244.6173438835444,244.6173438835444,321,1
501073,871,231.3603043195239,231.3603043195239,749,1
501074,1000,102.98026299456559,102.98026299456559,622,0
501075,1000,113.58150210408816,113.58150210408816,674,0
501076,271,233.31751730806613,233.31751730806613,238,1
501077,1000,153.85801125243145,153.85801125243145,662,0
501078,361,255.47574535615317,255.47574535615317,318,1
501079,1000,127.54901346183273,127.54901346183273,601,0
501080,360,-27.302859374171604,-27.302859374171604,285,1
501081,1000,131.60156366172572,131.60156366172572,286,0
501082,1000,171.20872343240816,171.20872343240816,654,0
501083,1000,173.3444023036795,173.3444023036795,625,0
501084,587,271.5822593300937,271.5822593300937,269,1
501085,1000,124.99968259289665,124.99968259289665,412,0
501086,1000,104.1184700160703,104.1184700160703,634,0
501087,1000,161.3853380716649,161.3853380716649,654,0
501088,1000,101.1502124093406,101.1502124093406,936,0
501089,372,247.42074650634808,247.42074650634808,303,1
501090,1000,86.07106795863679,86.07106795863679,430,0
501091,1000,159.36890082936802,159.36890082936802,611,0
501092,311,-14.458141193917783,-14.458141193917783,251,1
501093,1000,129.40911044498932,129.40911044498932,637,0
501094,1000,38.81140101793778,38.81140101793778,590,0
501095,1000,148.78026321519098,148.78026321519098,586,0
501096,1000,40.73778063912467,40.73778063912467,694,0
501097,1000,137.7461099738016,137.7461099738016,674,0
501098,967,187.26879073434534,187.26879073434534,432,1
501099,1000,108.10293144054725,108.10293144054725,619,0
