raw_return_iqm,raw_return_mean,cost_return_iqm,cost_return_mean,n_actions_mean,steps_mean,solved_rate,step,loss,eps
-50.516469502585466,-58.00912292991418,-50.516469502585466,-58.00912292991418,395.4,522.6,0.6,20000,0.45240479707717896,0.2
-9.249018152179476,29.723915114047895,-9.249018152179476,29.723915114047895,716.4,844.6,0.2,40000,0.7122849822044373,0.2
218.21137882207006,175.0309816156455,218.21137882207006,175.0309816156455,281.6,365.2,1.0,60000,0.2818795144557953,0.2
-16.95310713239439,-15.991709509830162,-16.95310713239439,-15.991709509830162,704.2,1000.0,0.0,80000,2.07257080078125,0.2
245.33525525356163,228.35903746499275,245.33525525356163,228.35903746499275,403.6,441.6,0.8,100000,1.1246498823165894,0.2
-24.713715015805473,7.823367479892184,-24.713715015805473,7.823367479892184,469.8,688.0,0.4,120000,0.22105829417705536,0.2
250.75398977345904,256.772865076256,250.75398977345904,256.772865076256,219.8,279.0,1.0,140000,0.7240071892738342,0.2
229.952768843458,237.40487928060634,229.952768843458,237.40487928060634,318.4,365.0,1.0,160000,0.1476239711046219,0.2
251.81326619234952,251.6111956532837,251.81326619234952,251.6111956532837,217.2,303.0,1.0,180000,1.0103038549423218,0.2
253.66277981318035,257.44973008676277,253.66277981318035,257.44973008676277,195.6,259.4,1.0,200000,0.38126978278160095,0.2
