raw_return_iqm,raw_return_mean,cost_return_iqm,cost_return_mean,n_actions_mean,steps_mean,solved_rate,step,loss,eps
-42.01726973685158,-37.84705234809549,-42.01726973685158,-37.84705234809549,180.4,233.4,1.0,20000,0.28530436754226685,0.2
237.84583526185642,188.48922034702764,237.84583526185642,188.48922034702764,307.2,443.2,0.8,40000,2.4556705951690674,0.2
183.2724257162814,164.75286341930868,183.2724257162814,164.75286341930868,209.4,381.0,1.0,60000,0.18004879355430603,0.2
97.67377381648828,106.53901129659144,97.67377381648828,106.53901129659144,508.0,571.0,0.8,80000,0.22202396392822266,0.2
141.25847596289603,149.12144030308588,141.25847596289603,149.12144030308588,223.4,352.8,0.8,100000,0.6068219542503357,0.2
14.282534986107862,43.52070019228262,14.282534986107862,43.52070019228262,378.6,456.0,0.8,120000,1.8724101781845093,0.2
207.2515571519181,181.1403692560841,207.2515571519181,181.1403692560841,277.6,380.0,0.8,140000,0.4036276936531067,0.2
236.52807131240033,240.40132274533698,236.52807131240033,240.40132274533698,196.2,244.6,1.0,160000,1.897655963897705,0.2
249.65485898407474,246.23192188816256,249.65485898407474,246.23192188816256,261.8,328.2,1.0,180000,2.4524550437927246,0.2
255.89706133746066,259.4406670463753,255.89706133746066,259.4406670463753,159.2,262.0,1.0,200000,0.790789783000946,0.2
